head_cam_distance,gaze_distance,face_detection_confidence,engagement
2.778627455603431713e+02,1.700775767079814216e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.884572269001643576e+02,1.839761169429524159e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.015701742546832520e+02,2.002403624291186190e+02,8.199999999999999512e-01,1.000000000000000000e+00
3.235993510500291563e+02,1.600945601240006226e+02,7.700000000000000178e-01,1.000000000000000000e+00
3.375796424499788486e+02,1.178514800565062899e+02,7.700000000000000178e-01,1.000000000000000000e+00
3.081865338366076799e+02,1.032565805106405037e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.124070721777294466e+02,1.150191293843881368e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.131086534764599492e+02,1.227708937409083205e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.295792627295193142e+02,1.397536973433172136e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.562376385015944606e+02,1.592106441376591874e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.646456872468612573e+02,1.548343138519509807e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.200984997135808499e+02,1.398766317727504429e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.577984564023389567e+02,1.346459807996218387e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.471598875222271658e+02,1.400082735849475171e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.655085926037136232e+02,1.535704393919419033e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.979814279264181778e+02,1.553411649115071782e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.239999548720322196e+02,2.321008749690802517e+02,9.549999999999999600e-01,1.000000000000000000e+00
3.901330670425156200e+02,3.124898282408093451e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.521701901777302055e+02,1.620831851895484874e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.212161497494255968e+02,1.302351496690860699e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.147555874682958006e+02,1.320211502841466995e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.155117178985403825e+02,1.398300404537457666e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.206441693383561073e+02,1.327380527650856834e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.387664268463912549e+02,1.300243713642845194e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.446346825601439150e+02,1.377217834380344073e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.480571361141732041e+02,1.474714990374668560e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.462823992061969989e+02,1.994606095969687942e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.593282960303237132e+02,2.011518836058943975e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.605242336078836729e+02,1.942295487358757100e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.655903007872544208e+02,1.941988615608169084e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.678634640124456041e+02,1.982629170963126342e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.678673950269305237e+02,2.026009920347954676e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.721867126788378073e+02,2.179774027325807992e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.784871335760846023e+02,2.225165601384080105e+02,8.800000000000000044e-01,1.000000000000000000e+00
4.004476746583200111e+02,2.238522049544200172e+02,9.050000000000000266e-01,1.000000000000000000e+00
4.245122966416873851e+02,2.384178715287632997e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.598901489917420236e+02,2.174739751129800140e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.593083552808863601e+02,2.122931977186035226e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.384047436603601682e+02,1.732821651174266719e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.335490167471327823e+02,1.753044208360523157e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.196521591062864900e+02,2.828811815720516734e+02,9.300000000000000488e-01,1.000000000000000000e+00
4.358587034460861105e+02,2.910239614680463660e+02,9.300000000000000488e-01,1.000000000000000000e+00
4.177546036977888662e+02,2.864358817947203875e+02,9.300000000000000488e-01,1.000000000000000000e+00
6.592804673809773703e+02,5.878480806508868000e+02,9.799999999999999822e-01,1.000000000000000000e+00
6.610210909285897287e+02,5.901995686673990349e+02,9.799999999999999822e-01,1.000000000000000000e+00
6.841656652783178743e+02,5.881941145057606946e+02,9.799999999999999822e-01,1.000000000000000000e+00
7.441972292060590917e+02,6.304362360847526361e+02,9.799999999999999822e-01,1.000000000000000000e+00
7.520631725511980221e+02,6.890014358785808781e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.363168862871268630e+02,1.649364593208213137e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.109835458651388649e+02,1.585330670458205020e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.064548087878637830e+02,1.575871598851514079e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.007092465846035907e+02,1.530608094969912827e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.927142873596481536e+02,1.461072311959998160e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.847214688803523472e+02,1.152815168152906438e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.814874829742308293e+02,1.120033643896739761e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.792551482954456219e+02,1.160285758279670745e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.791009942655132932e+02,1.475506604954746308e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.659992814708039077e+02,1.529815104256471727e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.620347932239212696e+02,1.539368529403147647e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.962783057975248084e+02,1.648774641368470952e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.203066037448438692e+02,1.642313250401074924e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.253468105519125970e+02,1.570435737134876604e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.097885233274885195e+02,1.522844601876221873e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.547857465263058430e+02,1.220187528822597898e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.353011049697812780e+02,1.109006723552869289e+02,8.800000000000000044e-01,1.000000000000000000e+00
4.798809550029620254e+02,3.982224852103399826e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.724454889190920994e+02,3.758844819345840733e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.566336760033421456e+02,1.746790762003674331e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.269659565130707506e+02,1.578187882497613259e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.029129245322197903e+02,1.327285020326575591e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.986484614527273607e+02,1.294767889819261200e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.042363957732977156e+02,1.296550455396645418e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.073001044594417976e+02,1.305963588184161210e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.088257177466633152e+02,1.161262537188127908e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.177317500667877539e+02,1.372689173785290961e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.191797190683473673e+02,1.616559008318313317e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.189299682731090115e+02,1.616559008318313317e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.209173930768332639e+02,1.431131021500721658e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.253189094114479758e+02,1.373774794404837394e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.242225289331024669e+02,1.136104770902112335e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.236962928237725237e+02,1.223605252206162248e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.981555523821468796e+02,1.213109931170736360e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.896505835879135020e+02,1.180170829489964035e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.991213269891599111e+02,1.250968150526033185e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.083622430534315981e+02,1.258601427099525694e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.074448877415388210e+02,1.233082199661985925e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.999638126558297131e+02,1.353460314544827838e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.987760243907534345e+02,1.710680310764007572e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.999419338793646830e+02,1.692601537334066109e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.004933548356317488e+02,1.632572367502490067e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.001268741241208886e+02,1.531649777271638584e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.996258232077957473e+02,1.425929772444212063e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.996164602180355132e+02,1.297329629155477164e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.047612110290446026e+02,1.221143836922731936e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.038458739352027465e+02,1.372215751133037429e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.048819030542820201e+02,1.344407446997333011e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.117604750457719547e+02,1.235246544437422926e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.117604750457719547e+02,1.359112602742662830e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.067966211865640389e+02,1.435079117739251444e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.064669939764065134e+02,1.446013874279949789e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.067549403354393007e+02,1.370037068534212210e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.022584402351820927e+02,1.114227952268861941e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.007991937471549022e+02,1.069379106204396948e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.997488587106521436e+02,1.050214816966534244e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.996533163506545066e+02,1.098614503511003733e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.056339447567731895e+02,1.283344389954300766e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.073544932830423022e+02,1.422986935098624031e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.102737663214741701e+02,1.543744174223358243e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.147236545070904867e+02,1.613745350370313929e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.214006060297732574e+02,1.650075958182455338e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.344602918775450462e+02,1.655224940123329702e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.314803442122051820e+02,1.691281856563869610e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.282739725332897933e+02,1.616880174679805577e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.264252781356936453e+02,1.377828001116289158e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.241155697974423333e+02,1.022930765325376825e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.300479435730356954e+02,1.418165983335226201e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.314232263961666831e+02,1.482316495775605460e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.356355164269562010e+02,1.382284508003731389e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.349045781361103877e+02,1.285250895197189038e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.314356562616461019e+02,1.204532929560318166e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.311477291145589561e+02,1.218792524709115810e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.264561563392209109e+02,1.240438762538433082e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.203322611215671714e+02,1.069241236535049779e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.168968833452158833e+02,1.003614299714295157e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.158148096729827330e+02,1.093755040827456497e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.153049078176854891e+02,1.342165643295458608e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.201781102622796311e+02,1.490817409585254154e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.246182535130415090e+02,1.449091471196888392e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.225585118585173063e+02,1.154698044888755248e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.207459421221373077e+02,1.203792332512777108e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.133068655810994869e+02,1.456439790393047247e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.132175901776890328e+02,1.414810794585314682e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.144520036792006294e+02,1.282128382311879591e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.137378202853631137e+02,1.346346493331796523e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.141343211777289071e+02,1.492752272985628679e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.168090581822202694e+02,1.418853401090704835e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.188750730408430059e+02,1.445640424457718609e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.224112280834776243e+02,1.540248144999484623e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.298450878431473257e+02,1.582665708824203818e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.345728965475497034e+02,1.629400806003724256e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.217356379585511945e+02,1.594196764952914975e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.182457614142246030e+02,1.585463382594477366e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.172116170634360515e+02,1.618742293426058154e+02,9.799999999999999822e-01,1.000000000000000000e+00
1.047258492445871752e+03,8.430487839992772479e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.730123184933413540e+02,2.011424992365398339e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.383106040534534600e+02,1.737514108303394949e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.367606122520498388e+02,1.656127096896989599e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.357942761067243396e+02,1.619952435323789643e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.343612552101961342e+02,1.597272846375957442e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.379855311881048010e+02,1.403275948380530167e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.392326186800706864e+02,1.324148079094836987e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.392921157348922065e+02,1.295344061915388352e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.399336045601349952e+02,1.258002733422673600e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.426362230851851791e+02,1.392429363811071994e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.439625756741398845e+02,1.450290297110998381e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.470799031236980454e+02,1.469152476083061174e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.460486066978171493e+02,1.522398062250916269e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.366108770783236537e+02,1.532091842806143234e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.358502046831304710e+02,1.520347708259327817e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.386698167425938664e+02,1.466759002572242991e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.412546001194853602e+02,1.414366917024514123e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.436601998069619981e+02,1.371807689938330554e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.500440681220234183e+02,1.374675715109323164e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.417930685222792135e+02,1.502279527913213428e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.394570811120893268e+02,1.517127751824595521e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.382676083644483356e+02,1.620703373827409735e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.395123332304724499e+02,1.679615254218228415e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.438175454222708254e+02,1.635319125326049630e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.528557168508419863e+02,1.537993640256745778e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.623262858544647997e+02,1.442302753911624791e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.629191289881283069e+02,1.377365544232459342e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.637774510384219866e+02,1.430065605822161956e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.632457529418867352e+02,1.503777219016928370e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.613762559623083348e+02,1.434557367729564987e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.594428058840920812e+02,1.249233607897318876e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.581035841694415467e+02,1.220663232986372719e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.564743669105480990e+02,1.433132257983569104e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.478443458178410310e+02,1.663685556910422179e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.474866174570238400e+02,1.859081023855692649e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.447979910289571990e+02,1.804489911303084284e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.328434610089343550e+02,1.727891699682939475e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.303286012942656953e+02,1.647836706950028827e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.352474742840347517e+02,1.466836585583615715e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.751650756891722835e+02,1.621436976359885307e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.456162434611800904e+02,1.679242560532629795e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.138230140210037007e+02,1.634413580558466208e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.252465302066241293e+02,1.667802369042899784e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.100341489685440592e+02,2.223661861518863248e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.118433200854564689e+02,2.317112431786603963e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.133966027431750945e+02,2.523443735288313974e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.837518831220015159e+02,3.190013484693862438e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.756052253080737842e+02,3.607187553727540035e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.398134955704608728e+02,2.155322050572451644e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.385626039341696014e+02,2.757480998958765213e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.391410443023750076e+02,2.870349858234325211e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.398441878311798519e+02,2.835109420998356313e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.401243159759499122e+02,2.809482057621369222e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.314690219785943555e+02,2.584714468291598450e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.169181806041069649e+02,2.416993044253327980e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.189877064155887183e+02,2.283750903237080649e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.229318435492427852e+02,2.258716944334027517e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.740187715086319713e+02,2.329489182401948142e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.665939706272180842e+02,2.070387575781608973e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.363351279895279049e+02,1.744453950471441317e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.086585956523042569e+02,1.656039693866734694e+02,9.300000000000000488e-01,1.000000000000000000e+00
4.001097034046092062e+02,1.733289290992140934e+02,9.300000000000000488e-01,1.000000000000000000e+00
4.050639482886889482e+02,1.963558892163410974e+02,8.800000000000000044e-01,1.000000000000000000e+00
4.256559408724374975e+02,2.208164031940890482e+02,8.800000000000000044e-01,1.000000000000000000e+00
4.506355511940885208e+02,1.683463513659444573e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.403228586181593869e+02,1.573812397771279166e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.370187240272991289e+02,1.656100844643922301e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.546679184442100450e+02,1.732879973151815420e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.384994050118324935e+02,1.573229845081488918e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.322997858502066038e+02,1.502153869536613513e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.266578970149112138e+02,1.424328622012145047e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.207866016257517003e+02,1.266884026810241579e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.139665082974851771e+02,1.320134146982125003e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.139665082974851771e+02,1.480207504263853764e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.141843954716844678e+02,1.522370116063169121e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.114334568107375958e+02,1.522370116063169121e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.137985369646264644e+02,1.672041333574626094e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.384774111199329241e+02,1.833995793720297343e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.617637677705313877e+02,1.906016001966761451e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.351180827443370163e+02,7.859619796934561009e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.134781941847393227e+02,6.464771725701464788e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.996211188118808195e+02,7.587104249003655809e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.191911675691108599e+02,7.672622137361369710e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.351255386879654452e+02,1.147092615944386438e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.325853230697416052e+02,1.167060597514378344e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.287221007559411419e+02,1.064899628087372605e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.256951899573025457e+02,1.015357922963674895e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.236887805059117227e+02,1.215327409849911504e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.180812359795056068e+02,1.068367992572535172e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.997402229326241923e+02,8.310805982865508668e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.508432560442237786e+02,8.173515707111432960e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.742681766536844066e+02,1.016070106987103117e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.577347981075591861e+02,1.124581102347378305e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.345310451085227896e+02,1.356785917444239828e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.426822283600395735e+02,1.633887743792168408e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.644507431541217102e+02,1.758646607122318244e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.654260658286373200e+02,1.792827518457486065e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.737663215036376414e+02,1.877247420874616353e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.708867106388883030e+02,1.881017776155939885e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.699171097756075142e+02,1.764221489877386091e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.759490708208739989e+02,1.776786149779983930e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.683402933228396705e+02,1.794068489791500838e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.394625734204727223e+02,1.489967103207389414e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.847006718033283050e+02,1.137002755912292145e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.717884205461273837e+02,1.034317472131497908e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.710368706814376765e+02,1.148569233920627823e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.019074147113984736e+02,1.874785413721761813e+02,8.499999999999999778e-01,1.000000000000000000e+00
4.643510289849151604e+02,3.137051906484769574e+02,8.800000000000000044e-01,1.000000000000000000e+00
4.205094065970569090e+02,1.976763748530308931e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.042332371292593507e+02,1.547034416778753041e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.518426433193102412e+02,1.860501942635699777e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.370493287339406834e+02,1.856364570830836840e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.369027137083260186e+02,1.562014871213570473e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.418060191150972855e+02,1.683280778794758703e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.541536097588491998e+02,1.907931988287149920e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.641520558448223142e+02,2.354585452131344141e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.692963457904666029e+02,2.548624898737004401e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.731368551673187426e+02,2.640871514251219878e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.787233767506332356e+02,2.682089760012557917e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.825085442364468236e+02,2.594344885067143878e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.865178952436184545e+02,2.396233590565020677e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.794873149372541548e+02,1.875153208587954339e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.707416302238729031e+02,1.757096121443971697e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.724507746011416884e+02,1.766688434162879275e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.728621588649036198e+02,1.781663065266036199e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.778846907410897984e+02,1.695162160205931343e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.914647591551857886e+02,1.580770958654341030e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.094560586371555360e+02,1.854398491625848635e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.107523510391897617e+02,2.140666130728058647e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.056279691928060629e+02,1.760554470319222560e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.901839309656528485e+02,1.612373703778567062e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.646240953717316984e+02,3.645710896142006163e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.207123582170870577e+02,3.927625756349680159e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.749684851183628780e+02,2.640337817638849742e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.843814371747512268e+02,1.659188544721783956e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.830686125434376663e+02,1.643167025508188317e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.871444559382441639e+02,1.590786836956194179e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.920070589320052932e+02,1.631630325850275653e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.893390246741356009e+02,1.654262054260326238e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.876948864435882456e+02,1.669132113455599153e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.898644632122485518e+02,1.677666577309485092e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.933039172953410230e+02,1.677477103422738196e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.006207864656286688e+02,1.724779214002468848e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.038283254995897096e+02,1.775080102605220702e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.066899368879184635e+02,1.792043273833938883e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.008783291775669113e+02,1.804074018501594594e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.967152001029521671e+02,1.756679718893396114e+02,9.799999999999999822e-01,1.000000000000000000e+00
